gene,mean_exprs,bs,bs_conf
Vgf,0.087557604,2.355261617,[2.35526162 0.89982195 6.26489882]
Vgll4,1.02955665,3.472663748,[3.47266375 2.17592268 5.54934573]
Vim,79.17857143,37.9192924,[36.78171362 33.26523184 41.22349606]
Vit,0.462962963,2.393084942,[2.39308494 1.57876907 3.64939366]
Vkorc1,9.171171171,6.175363694,[6.17536369 5.20320057 7.36509784]
Vldlr,0.253012048,20.46828634,[20.46828634         NA         NA]
Vma21,3.228571429,8.511491445,NA
Vmac,0.585858586,2.032099012,[2.03209901 1.37345516 3.04774494]
Vmp1,11.31155779,9.418254933,[ 9.13570729  7.694242   11.18856904]
Vopp1,1.293023256,1.658022408,[1.60828174 1.19179141 2.15903142]
Vps13a,0.845771144,4.950518985,[4.95051898 2.74046549 9.15756761]
Vps13b,0.515957447,1.846118725,[1.67996804 1.1027373  2.47563066]
Vps13d,1.495145631,6.769731828,[ 6.76973183  4.5602793  10.47858385]
Vps16,1.232876712,1.919740434,[1.91974043 1.20520306 3.80876885]
Vps18,1.170854271,3.176155822,[3.17615582 1.74877946 6.36013835]
Vps25,3.054794521,3.752015085,[3.75201508 2.05296933 6.38898743]
Vps26a,3.221719457,4.363216274,[4.75590574 3.08928965 6.68591273]
Vps26b,1.346341463,1.721148631,[1.66951417 1.25099517 2.28075368]
Vps29,10.04017857,4.610815913,[4.61081591 3.22187502 7.01374709]
Vps33a,1.70754717,3.238413184,[3.23841318 2.50264708 4.24850611]
Vps33b,0.192307692,1.282559447,[1.1671291  0.58904439 2.28865914]
Vps35,4.04954955,2.245866582,[2.24586658 1.7953193  2.80834742]
Vps36,2.502283105,2.785960777,[2.78596078 1.31144858 5.36756897]
Vps37a,1.60952381,1.870241633,[1.87024163 1.41046503 2.48603468]
Vps37c,0.797297297,1.8013413,[1.8013413  1.27311606 2.51190327]
Vps39,1.915178571,3.054118248,[2.32112987 1.7968555  2.93447228]
Vps41,3.165178571,8.016369686,[ 8.01636969  5.11059442 12.62628291]
Vps4a,1.591549296,1.966515716,[1.90752024 1.44605533 2.54520525]
Vps4b,2.028571429,3.529133979,[3.52913398 2.59608762 5.34534283]
Vps53,1.549295775,2.294666012,[2.29466601 1.73992895 3.03333317]
Vps72,1.449541284,2.849077905,[2.84907791 2.15475148 3.72827205]
Vrk1,0.874418605,2.73396197,[2.32386767 1.66477038 3.19920652]
Vrk2,0.87745098,6.082293267,[6.08229327 3.87056954 9.50912106]
Vti1a,1.043478261,5.765163839,[ 5.76516384  3.39833999 10.02803615]
Vti1b,9.714285714,10.36518729,[10.36518729  7.41088137 13.81125413]
Wapal,1.507042254,1.653573373,[1.45514457 1.10404084 1.9668845 ]
Wars,1.834951456,3.703045819,[3.70304582 2.14910812 6.10338742]
Wasf2,0.624203822,1.875754561,[1.87575456 1.21823981 2.914044  ]
Wasl,0.756218905,1.26358292,[1.26358292 0.81415606 2.70108357]
Wbp1,1,1.121030503,[1.08739959 0.75604898 1.49722557]
Wbp2,3.130044843,3.722541611,[3.61086536 2.9315454  4.54844642]
Wbp4,2.596330275,2.984472162,[2.98447216 2.36690517 3.79032531]
Wbp5,16.69058296,33.85015698,NA
Wbscr16,1.03652968,2.718627433,[2.71862743 1.34329068 5.25318892]
Wbscr17,0.386046512,1.180114752,[1.28632508 0.82097617 2.03912723]
Wbscr22,3.660194175,10.8800115,[10.8800115   7.77119052 15.13296016]
Wdfy1,4.406392694,5.815083626,[5.81508363 3.70283557 8.51470576]
Wdhd1,0.159763314,22.73230233,[22.05033326  7.44152348 73.75821361]
Wdpcp,0.301886792,1.278898371,[1.27889837 0.76649983 2.1409931 ]
Wdr1,16.632287,10.57089766,[10.25377073  7.62009285 14.1781875 ]
Wdr11,0.751131222,1.080186415,[1.17740319 0.84072623 1.67096475]
Wdr12,1.813636364,2.270976961,[2.27097696 1.76625455 2.94680776]
Wdr13,1.671568627,3.459164054,NA
Wdr18,5.057142857,9.767135619,[ 9.76713562  7.06006654 13.2813789 ]
Wdr26,5.201030928,9.329875256,[ 9.32987526  7.23263122 12.19189402]
Wdr3,1.050458716,2.875000729,[2.87500073 1.64269524 4.8830322 ]
Wdr33,1.351758794,2.712416567,[2.71241657 2.02093131 3.67494282]
Wdr34,0.757990868,3.016866073,[3.01686607 1.62547969 5.84987576]
Wdr35,0.687830688,4.331393407,[4.33139341 2.36338871 8.4432283 ]
Wdr36,1.471962617,2.604752437,[2.60475244 1.60345608 4.34963941]
Wdr4,1.800947867,3.298278582,[3.29827858 2.55670246 4.30913264]
Wdr43,4.392857143,15.4333355,[15.4333355  10.43596306 23.42283971]
Wdr45,1.778325123,4.201458371,NA
Wdr47,0.240566038,1.376902441,[1.37690244        NA        NA]
Wdr48,1.297435897,1.404858314,[1.40485831 0.99668173 1.92157947]
Wdr5,0.995049505,2.311107712,[2.17244125 1.42084684 3.79295765]
Wdr54,0.237209302,2.640099378,[2.64009938        NA        NA]
Wdr55,2.897142857,18.47154706,[18.47154706 11.81795553 29.83781942]
Wdr60,0.88372093,4.470922962,[4.47092296 2.60319592 8.08595886]
Wdr61,7.132420091,5.862362048,[5.86236205 4.72052935 7.10843788]
Wdr62,0.19266055,1.031231166,[1.03123117        NA        NA]
Wdr63,0.058295964,1.58506012,[1.58506012        NA        NA]
Wdr70,1.402777778,1.703456564,[1.70345656 1.27399682 2.27399831]
Wdr73,0.506912442,1.642637857,[1.64263786 1.04206258 3.2074921 ]
Wdr74,1.880733945,1.371181496,[1.3711815  0.8723333  2.96732579]
Wdr77,2.624434389,1.474908584,[1.47490858 1.05632985 1.91600293]
Wdr8,0.547085202,1.534112141,[1.53411214 0.80882184 3.78995015]
Wdr90,0.100917431,5.6101667,[4.60033669        NA        NA]
Wdr91,0.375,3.907764844,[3.90776484 2.4277898  6.61756486]
Wdr92,0.449541284,1.690978076,[1.69097808 0.83215821 4.97823478]
Wdsub1,0.573604061,3.150456955,[3.05594325 2.06586093 4.74114482]
Wee1,0.195238095,2.520267722,[2.52026772        NA        NA]
Wfdc1,0.244343891,4.206972288,[4.20697229 2.32540787 7.87709135]
Whamm,0.296875,1.351465771,[1.35146577        NA        NA]
Whsc1,0.943589744,3.842696767,[3.84269677 2.31656727 6.45737372]
Wibg,0.5,1.666516737,[0.16665167        NA        NA]
Wipf1,0.574162679,1.107349183,[1.10734918 0.72519962 1.65132748]
Wipi1,2.694835681,3.884374674,[3.88437467 3.1174197  4.94912418]
Wipi2,1.794392523,2.574108616,[2.57410862 1.63650656 4.22429715]
Wisp1,4.107623318,3.296858225,[3.09904673 2.57182486 3.82943222]
Wisp2,17.37946429,23.45611994,[23.45611994 19.89035771 27.90025182]
Wls,3.370192308,4.021770534,[4.38372988 2.89952562 6.48401001]
Wnk1,9.844559585,14.59805639,[17.22570654 13.70927043 22.19961535]
Wnt4,2.17,11.41263087,[11.41263087  8.40182234 15.64671431]
Wnt5a,1.787330317,1.156393898,[1.08701026 0.83218611 1.48799708]
Wnt5b,0.410958904,6.52553861,[ 6.52553861  3.4435108  14.38383105]
Wrap53,0.477272727,3.913328391,[3.91332839 2.33231408 6.53550441]
Wrn,0.409090909,1.269796456,[1.26979646        NA        NA]
Wrnip1,0.725,8.159630846,[ 8.15963085  4.56107833 14.85543751]
Wsb2,3.054054054,1.853750697,[1.8537507  1.46793194 2.32152198]
Wtap,1.636363636,2.134566331,[2.13456633 1.14168043 4.73008732]
Wtip,1.246636771,2.820002707,[2.82000271 1.87266951 4.48585482]
Wwc1,0.134883721,2.152243174,[2.15224317 0.94407569 6.05962837]
Wwc2,0.782352941,1.511985323,[1.51198532 1.02213794 2.25038483]
Wwox,0.600938967,1.91042844,[1.79580273 1.2335389  2.65578774]
Wwp1,1.54491018,5.841521814,[5.84152181 3.60610407 9.15863594]
Wwp2,1.820276498,2.328474603,[2.18876613 1.71916482 2.99349446]
Wwtr1,2.471698113,6.120749271,[6.12074927 3.91906691 9.46955245]
Xab2,1.253658537,7.504805689,[ 7.50480569  3.8691932  17.79167681]
Xaf1,0.515625,5.920989689,[5.92098969 3.70935991 9.7593765 ]
Xbp1,4.184684685,6.019712363,[6.01971236 3.87739239 8.80815879]
Xdh,1.144144144,4.017130907,[4.01713091 2.97450828 5.42776488]
Xiap,0.883435583,1.969102259,NA
Xist,1.91943128,28.61382982,NA
Xkr5,0.206422018,5.565080448,[5.56508045        NA        NA]
Xkr8,0.337962963,1.61199378,[1.61199378 1.00139807 2.6207758 ]
Xpa,0.663265306,13.42815557,[13.42815557         NA         NA]
Xpc,0.263888889,1.334821763,[1.33482176 0.7519651  2.29214283]
Xpnpep1,4.901785714,5.775406292,[5.77540629 3.65867419 8.34167116]
Xpo1,2.387755102,6.812728468,[ 6.81272847  4.70181841 14.37401761]
Xpo5,0.642458101,1.138028678,[1.13802868 0.73995073 1.7294852 ]
Xpo6,1.175879397,1.752612001,[1.54229856 1.13284261 2.911642  ]
Xpo7,0.868131868,1.027027052,[1.02702705        NA        NA]
Xpot,1.587064677,2.530581618,[2.45466417 1.86798334 3.24383019]
Xrcc1,1.367647059,8.48780839,[ 8.48780839  5.58805366 13.35771649]
Xrcc4,0.507389163,3.393947788,[3.39394779 1.90265067 6.02612156]
Xrcc5,2.355855856,7.888670757,[ 7.88867076  5.54228486 11.01915033]
Xrcc6,1.010152284,13.45260011,[13.45260011         NA         NA]
Xrcc6bp1,0.425339367,4.291137281,[4.29113728        NA        NA]
Xrn1,0.284313725,51.58753559,[51.58753559         NA         NA]
Xrn2,2.291666667,1.777845685,[1.77784569 1.10495577 3.46641387]
Xylb,0.515981735,5.696578599,[5.6965786       NA       NA]
Xylt2,0.525345622,1.321648076,[1.32164808 0.88622805 1.98365441]
Yap1,2.534246575,1.967955589,[2.02699426 1.57655002 2.55530262]
Yars,3.445945946,7.309275209,[ 7.30927521  5.13994041 10.07579751]
Yars2,0.938967136,1.391650391,[1.39165039 0.74967126 3.25684925]
Ydjc,0.435406699,1.183095318,[1.18309532 0.74979172 1.84302506]
Yeats2,0.554913295,1.488425195,[1.44377244 0.94009094 2.26293574]
Yeats4,1.022624434,3.27736174,[3.27736174 1.7527111  6.19817459]
Yes1,0.331658291,1.292535341,[1.29253534 0.77893851 2.14850442]
Yif1a,8.317460317,147.3686526,[147.36865264  80.15897268 297.00186444]
Yif1b,5.527522936,5.552424686,[5.38585195 3.67022957 7.84802832]
Yipf1,1.224770642,2.252518818,[2.25251882 1.15944697 4.74667795]
Yipf2,0.656716418,8.217601998,[ 8.217602    4.14768078 23.02565539]
Yipf5,2.529411765,2.382927858,[2.38292786 1.46710883 4.10687081]
Yipf6,1.452380952,5.02358137,NA
Ykt6,2.294930876,2.379908242,[2.1657165  1.67765833 3.59000998]
Ylpm1,1.673684211,2.667896129,[2.66789613 2.01981024 3.54637709]
Yme1l1,2.612903226,1.70655906,[1.39937843        NA        NA]
Yrdc,2.102325581,5.947137593,[ 5.94713759  2.97185483 10.91985788]
Ythdf1,1.211180124,4.625579126,[4.62557913 3.27801147 6.70512912]
Ythdf2,2.789115646,13.09741599,[13.09741599  8.86499161 19.49493496]
Ythdf3,1.487804878,2.445404826,[2.44540483 1.77959261 3.38696634]
Ywhab,11.45495495,5.291791508,[5.29179151 4.4428956  6.30131272]
Ywhae,12.57589286,4.772971509,[4.77297151 4.02213725 5.65604932]
Ywhag,15.90178571,10.93936637,[10.93936637  8.72197545 12.90508413]
Ywhaq,1.953488372,14.7211871,[14.7211871   9.19012827 29.88994501]
Ywhaz,5.171945701,2.405527908,[2.40552791 1.98028396 3.00059493]
Yy1,1.023121387,1.447289727,[1.40387103 0.97166766 2.00734467]
Zadh2,1.344262295,2.325637629,[2.32563763 1.46827347 4.05542934]
Zbp1,0.116591928,6.512661948,[6.51266195        NA        NA]
Zbtb17,0.715686275,1.549105121,[1.54910512 1.08307169 2.26505765]
Zbtb20,2.165048544,7.791416552,[ 7.79141655  5.3039357  11.43883826]
Zbtb24,0.48372093,1.187583766,[1.11632874 0.72696579 1.72936902]
Zbtb34,0.079812207,2.47488684,[2.47488684 0.88517811 9.81755524]
Zbtb38,0.789473684,1.961435145,[2.0202782  1.41756398 2.82565045]
Zbtb4,1.346153846,13.63498898,[13.63498898  7.21596678 32.40714701]
Zbtb40,0.139303483,2.815717859,[2.81571786        NA        NA]
Zbtb46,0.112612613,4.4101584,[4.4101584       NA       NA]
Zbtb7b,1.738693467,3.118933351,[3.11893335 2.39518109 4.09136496]
Zbtb7c,0.222222222,1.529179215,[1.43742846 0.80913314 2.71726984]
Zbtb9,0.515151515,1.512038542,[1.51203854 0.99537201 2.33306502]
Zc3h10,0.260465116,1.443724578,[1.44372458 0.71345265 4.62443797]
Zc3h11a,3.152073733,3.150086638,[3.15008664 2.53729879 3.94734329]
Zc3h12a,0.746478873,1.901924843,[1.90192484 1.33573891 2.67157923]
Zc3h13,3.055555556,6.624377604,[6.6243776  4.741224   9.19934111]
Zc3h14,2.949494949,3.347632907,[3.84977784 2.36249147 5.83710861]
Zc3h15,2.735751295,10.42682586,[10.42682586  6.48602755 16.96564851]
Zc3h18,3.787564767,9.562925999,[ 9.562926    6.72200216 14.29071405]
Zc3h4,0.381443299,1.212287587,[1.1031817  0.6801653  1.80076309]
Zc3h7a,1.843601896,3.174137121,[3.17413712 2.44862046 4.15891818]
Zc3h8,0.31627907,4.708737591,[4.70873759        NA        NA]
Zc3hc1,1.085308057,4.704847244,[ 4.70484724  2.46743576 10.08955354]
Zc4h2,0.38028169,1.855202878,NA
Zcchc10,1.053658537,3.675903577,[3.67590358 1.92410108 7.16852037]
Zcchc11,0.308900524,1.287581846,[1.28758185 0.75360601 2.19299353]
Zcchc14,1.053658537,1.1964479,[1.1964479  0.71789843 2.72352305]
Zcchc17,4.019417476,9.630218622,[ 9.63021862  6.60034258 14.08843652]
Zcchc24,1.461187215,1.204904188,[1.20490419 0.88246141 1.61963686]
Zcchc3,0.243781095,1.266119898,[1.2661199       NA       NA]
Zcchc6,1.360248447,7.806013691,[ 7.80601369  4.91401247 12.10396626]
Zcchc7,1.247663551,1.02854919,[1.02854919 0.74003708 1.3986919 ]
Zcchc8,0.975609756,4.239009067,[ 4.23900907  1.98704873 10.64136151]
Zcchc9,1.507042254,1.219382721,[1.21938272 0.88998564 1.64281573]
Zdhhc13,1.17535545,28.8005831,[28.8005831        NA        NA]
Zdhhc14,0.100456621,1.131812021,[1.13181202        NA        NA]
Zdhhc16,2.113772455,6.631586677,[ 6.63158668  4.47135597 10.00730888]
Zdhhc17,0.144508671,2.554594847,[2.55459485        NA        NA]
Zdhhc18,0.701834862,1.168826598,[1.1688266  0.68289202 2.8666122 ]
Zdhhc2,0.102941176,2.959404751,[2.95940475        NA        NA]
Zdhhc20,2.77027027,1.80684808,[1.80684808 1.40018544 2.29493118]
Zdhhc21,0.381909548,1.421379013,[1.42137901 0.88532801 2.2912948 ]
Zdhhc24,0.787037037,1.507906843,[1.46266964 1.02152258 2.03912057]
Zdhhc3,2.324200913,4.88060249,[4.88060249 3.02722704 7.43484681]
Zdhhc4,1.186363636,1.482784786,[1.30485061 0.949319   1.75691043]
Zdhhc5,0.96875,9.7131876,[ 9.7131876   5.15097824 21.33434923]
Zdhhc6,1.495454545,1.928911605,[1.92891161 1.46358293 2.54329036]
Zdhhc7,0.788990826,2.992121993,[2.99212199 1.6895931  5.06570381]
Zdhhc8,1.660098522,2.183582716,[2.18358272 1.65075228 2.87852073]
Zdhhc9,2.242574257,6.18691075,NA
Zeb1,2.028037383,4.289579774,[4.28957977 2.59892546 6.73204279]
Zeb2,0.52892562,5.181024403,[ 5.1810244   2.25694419 17.79834061]
Zfand2a,1.348623853,2.405169879,[2.33301478 1.31730716 4.28623697]
Zfand2b,0.981481481,3.083168102,[3.0831681  2.04671285 4.23812248]
Zfand3,1.640394089,1.940617933,[1.64952524 1.26102538 2.2081208 ]
Zfand5,1.417112299,2.833924716,[2.83392472 2.12045255 3.82874206]
Zfand6,1.694174757,1.96496457,[1.90601563 1.43702235 2.48568186]
Zfat,0.095454545,1.124821352,[1.12482135 0.44521283 3.08180646]
Zfc3h1,1.64,4.583900258,[4.58390026 3.00566551 6.91825663]
Zfhx3,2.239361702,2.201434015,[2.20143402 1.702399   2.85461271]
Zfhx4,0.578378378,2.801099635,[2.80109963 1.86863112 4.31578056]
Zfml,0.96,8.071524515,[ 8.07152451  4.99818338 14.00296685]
Zfp1,0.263888889,1.223895778,[1.22389578 0.59886444 4.19440889]
Zfp105,0.278538813,1.636645468,[1.63664547 0.98276494 2.74953051]
Zfp106,2.700980392,3.746372194,[3.74637219 2.89076919 4.79344353]
Zfp109,0.044843049,1.892020938,[1.89202094        NA        NA]
Zfp113,0.283783784,2.425509417,[2.42550942        NA        NA]
Zfp12,0.344497608,3.620319094,[3.62031909        NA        NA]
Zfp120,0.359223301,1.787171311,[1.78717131 1.11936667 2.90757713]
Zfp13,0.172727273,1.633317315,[1.63331731 0.87949423 3.13067885]
Zfp142,0.539534884,2.834293094,[2.83429309 1.36068139 6.81795693]
Zfp143,0.459330144,1.808475912,[1.80847591 1.18558377 2.78682846]
Zfp148,1.56372549,1.521621915,[1.38467594 1.04325054 1.87620734]
Zfp157,0.242424242,1.594434672,[1.59443467 0.89390565 2.84873137]
Zfp160,1.631578947,3.495631977,[3.49563198 1.94011001 5.93242878]
Zfp169,0.075117371,3.403014253,[ 3.40301425  1.31290835 11.05036392]
Zfp174,0.053811659,1.644819416,[1.64481942 0.58341393 5.66143479]
Zfp180,0.504950495,1.144579005,[1.14457901 0.72954341 1.75768657]
Zfp182,0.360189573,1.634084434,NA
Zfp184,0.316742081,18.46490264,[18.46490264         NA         NA]
Zfp191,0.612903226,1.206865806,[1.13445386 0.76558219 1.65487486]
Zfp212,0.357843137,1.202653467,[1.05833505 0.66221512 1.7255763 ]
Zfp213,0.481818182,2.54701901,[2.54701901 1.40867018 6.01404748]
Zfp229,0.28440367,1.645682985,[1.64568299 1.00445749 2.81006309]
Zfp235,0.153465347,1.579488598,[1.5794886  0.79619136 3.27096276]
Zfp236,0.201005025,1.575037184,[1.57503718 0.84626597 2.97148773]
Zfp239,0.248847926,1.785223201,[1.62455311 0.96812244 2.91804316]
Zfp251,0.331818182,2.497223371,[2.49722337 1.32956447 5.05397372]
Zfp27,0.65,2.134110292,[2.13411029 1.49334925 3.07368553]
Zfp275,0.11827957,3.069898846,NA
Zfp276,0.417910448,2.87811879,[2.87811879 1.31056115 7.64273942]
Zfp281,1.114130435,3.699387548,[3.69938755 2.18260465 5.92626663]
Zfp282,0.189189189,2.31460444,[2.31460444        NA        NA]
Zfp292,0.713114754,61.03337214,[61.03337214         NA         NA]
Zfp3,0.066985646,2.695151198,[2.6951512       NA       NA]
Zfp30,0.128440367,1.795105811,[1.79510581        NA        NA]
Zfp318,0.384615385,2.349509071,[2.34950907 1.42317085 4.00180599]
Zfp326,1.225274725,4.730087491,[4.73008749 3.43703206 6.66067602]
Zfp330,2.169398907,6.268197631,[ 6.26819763  3.8906168  10.30473667]
Zfp334,0.686635945,2.365399108,[2.36539911 1.662252   4.04680468]
Zfp335,0.339534884,1.266244516,[1.22825718 0.76455684 2.01849283]
Zfp341,0.124423963,1.232766407,[1.23276641 0.59626913 2.69201616]
Zfp346,0.395454545,1.159158835,[1.15915883 0.73925466 1.81524969]
Zfp354a,0.166666667,1.480306041,[1.48030604 0.71678194 4.60434898]
Zfp354b,0.026785714,1.495969736,[1.49596974        NA        NA]
Zfp354c,0.240384615,1.310869873,[1.31086987 0.74078451 2.30999562]
Zfp365,0.58685446,1.486779313,[1.48677931 1.00430383 2.15441072]
Zfp386,1.009803922,2.779879238,[2.77987924 1.60359697 4.68451273]
Zfp389,0.026785714,1.495754436,[1.49575444        NA        NA]
Zfp407,0.364485981,1.58654699,[1.58654699 0.75846888 4.65027409]
Zfp408,0.388888889,1.502915365,[1.50291537 0.81762225 3.99595279]
Zfp41,0.210045662,2.606361539,[10.19087362         NA         NA]
Zfp414,1.442396313,4.350775964,[4.35077596 2.70241963 6.83408934]
Zfp418,0.063348416,2.51507432,[2.51507432 0.93333681 8.22580933]
Zfp426,0.368663594,1.043869818,[1.04386982 0.63705652 1.67454142]
Zfp428,0.41588785,1.129988055,[1.12998805 0.71061592 1.77657747]
Zfp429,0.140271493,1.396676835,[1.39667684 0.66434861 2.85954779]
Zfp438,0.135135135,8.999834677,[8.99983468        NA        NA]
Zfp445,0.836448598,2.203181925,[2.20318193 1.45276058 4.06303009]
Zfp449,0.348717949,4.939749643,NA
Zfp451,0.240837696,1.323318383,[1.32331838 0.66848916 4.67494309]
Zfp454,0.131067961,6.612512764,[6.61251276        NA        NA]
Zfp455,0.04954955,1.373978426,[1.37397843        NA        NA]
Zfp458,0.0456621,1.722987024,[1.72298702        NA        NA]
Zfp46,0.549295775,1.051175307,[1.05117531 0.68987631 1.57417522]
Zfp462,0.387755102,5.704737254,[ 5.70473725  2.84726195 11.38393693]
Zfp503,0.896825397,6.621788604,[ 6.6217886   3.84050146 11.45242055]
Zfp507,0.523364486,1.008336151,[1.00833615 0.64852307 1.51186408]
Zfp511,1.190909091,2.836256603,[2.8362566  1.37947911 5.62218637]
Zfp512,1.287671233,3.977828178,[3.97782818 2.99023284 5.38885044]
Zfp518b,0.442857143,1.023777404,[1.0237774  0.63984788 1.61072309]
Zfp52,1.052631579,2.471180819,[2.47118082 1.81766026 3.37882653]
Zfp521,0.239795918,1.686796774,[1.68679677 0.94432821 3.04519178]
Zfp53,1.108490566,2.724376652,[2.64264535 1.97704227 3.64396686]
Zfp54,0.213270142,1.079298329,[1.07929833 0.54026354 4.22639289]
Zfp553,0.449074074,2.581891841,[2.58189184        NA        NA]
Zfp560,0.85,4.543666005,[4.543666   2.70707718 7.99757576]
Zfp566,0.225225225,2.631442982,[2.63144298        NA        NA]
Zfp568,0.960199005,4.911111484,[4.91111148 2.98818581 7.99883605]
Zfp574,0.361111111,1.140376809,[1.14037681 0.60549164 3.75943357]
Zfp575,0.148837209,17.84454819,[17.84454819         NA         NA]
Zfp58,0.242857143,1.373042347,[1.37304235        NA        NA]
Zfp592,0.385,1.222479205,[1.22247921 0.74826215 1.96214348]
Zfp593,2.444976077,3.935937464,[3.81785934 2.70182012 5.75106438]
Zfp595,0.152073733,1.16988089,[1.16988089        NA        NA]
Zfp598,1.25,3.456796189,[3.45679619 1.76311538 6.88307508]
Zfp609,0.502890173,3.237274586,[3.23727459 1.55183313 7.62005596]
Zfp61,0.185520362,1.118805209,[1.11880521 0.60028652 2.11599623]
Zfp612,0.042253521,4.662023383,[4.66202338        NA        NA]
Zfp62,0.82038835,24.51767997,[24.51767997         NA         NA]
Zfp622,1.865591398,8.521259647,[ 8.52125965  5.28921504 13.73535333]
Zfp623,1.131221719,4.162982643,[4.16298264 2.2846586  8.15906912]
Zfp628,0.139303483,2.101122876,[2.03808919 0.99820139 4.48336312]
Zfp629,0.15920398,1.780647079,[1.78064708 0.90096931 3.65141759]
Zfp639,0.858757062,1.828575667,[1.82857567 0.99987878 3.94688859]
Zfp64,0.913636364,2.237231398,[2.2372314  1.24858557 4.61595488]
