gene,mean_exprs,bs,bs_conf_ul,bs_conf_ll
Tmem147,12.59728507,7.626781076,9.06346435,6.37076617
Tmem14c,5.162895928,5.78404724,8.27295541,3.78095269
Tmem161a,2.13963964,3.43623205,5.21380682,2.2640384
Tmem165,2.198156682,1.100449309,1.4595051000000001,0.80886743
Tmem167,7.328828829,3.673373595,4.48765266,3.0674717
Tmem167b,1.967741935,1.431226021,1.87664154,1.07841436
Tmem173,2.159817352,1.85919887,2.44212367,1.45826135
Tmem175,1.245192308,1.460978906,2.99898988,0.86608666
Tmem176b,2.493150685,14.40387767,19.24968567,10.7541935
Tmem183a,2.244897959,6.184353486,10.14105357,3.69300368
Tmem184b,1.729468599,1.95369419,2.57572873,1.49949356
Tmem184c,1.890410959,3.804010442,2.35904497,1.63634489
Tmem19,1.585585586,2.047198664,3.55989267,1.41701593
Tmem192,1.834821429,2.331291963,3.65598178,1.45642758
Tmem199,1.985981308,2.92884553,3.63291672,2.16399305
Tmem203,1.158653846,1.119106473,1.55081544,0.79293426
Tmem205,1.486111111,2.015464057,2.66227746,1.52195454
Tmem208,4.366515837,3.546972667,4.37031974,2.89580088
Tmem209,1.338164251,3.910803577,7.71435498,1.9995485
Tmem214,1.986425339,1.350414658,2.81731035,0.86409259
Tmem219,1.3640553,2.158614504,3.65286501,1.5114483
Tmem222,2.133928571,3.849627573,6.18255042,2.22592226
Tmem223,3.588785047,2.701704669,3.36214805,2.17323484
Tmem30a,5.806603774,5.531600144,6.74729217,4.56509433
Tmem33,3.310810811,2.464355009,3.08270849,1.97111069
Tmem37,3.92760181,6.077320052,7.55876524,4.9577741
Tmem43,2.866359447,3.975421674,6.69251363,2.22369754
Tmem5,2.468468468,2.358320331,2.98452674,1.87456349
Tmem50a,4.116591928,1.508204097,1.90655093,1.18224217
Tmem55b,2.391891892,2.571029621,4.58939786,1.33381191
Tmem59,14.22171946,11.04748842,14.38261631,8.60527209
Tmem65,1.272727273,3.281526655,5.52213345,1.83777213
Tmem66,5.955156951,9.852991766,14.50341887,6.56430782
Tmem68,1.583732057,1.876825485,3.80946227,1.31256193
Tmem70,2.370535714,2.415905069,3.05399899,1.90041097
Tmem9,3.234234234,3.73079914,5.79187869,2.26862365
Tmem97,1.755980861,6.248509256,10.25110441,3.82811875
Tmem9b,5.208737864,8.376060578,11.52188074,5.87088998
Tmpo,1.828571429,3.480923248,5.3485626,2.46367252
Tmsb10,6.297435897,6.022377122,8.48570769,4.66989757
Tmx1,1.96097561,1.253902601,1.67114545,0.92968557
Tmx3,2.754966887,12.15697343,19.82246955,7.62850135
Tnc,11.8125,20.94300221,25.54378949,17.27699818
Tnfaip1,5.488479263,4.21319817,5.13967393,3.44832219
Tnfaip2,3.473684211,21.69658048,32.2690749,14.82003988
Tnfrsf10b,1.61352657,1.197580249,1.6386579,0.89682833
Tnfrsf12a,11.84862385,10.41471947,14.09321299,7.41794799
Tnfrsf1a,6.433035714,6.940052493,10.17973611,4.4189528
Tnfrsf23,3.463541667,5.715272589,8.37551195,3.75720187
Tnk2,4.660194175,5.3892739,7.76391957,3.50898334
Tnks2,3.55801105,23.26763253,42.30905783,13.39036629
Tnpo2,2.239631336,1.790701992,3.38236225,1.17467306
Tnrc6a,2.589595376,8.048389911,11.21451637,5.84039131
Tns1,4.844036697,6.192693776,7.60005742,5.08377873
Tns3,2.788288288,3.56382106,5.43093244,2.4122121500000002
Tollip,1.274193548,3.270208799,6.85922864,1.58503298
Tomm22,4.245283019,3.159776956,3.92726536,2.5675389
Tomm6,27.58928571,10.680977,12.44252844,9.08870726
Tomm7,13.14798206,15.78602015,20.35799738,11.96570848
Tomm70a,3.790243902,5.94121684,8.39391919,3.99472219
Top1,3.25,8.613993694,12.61500825,5.81745967
Top2a,3.941704036,32.36772854,43.45837106,24.13865649
Top2b,1.901041667,3.257957221,4.27639659,2.48395109
Topors,1.325,5.990246809,10.2164963,3.67880731
Tor1a,1.457399103,1.482255868,1.95663289,1.10128811
Tor1aip1,1.105769231,1.771520245,2.34521561,1.24849705
Tor1aip2,5.036363636,4.097801352,5.01066987,3.36293095
Tor1b,1.638888889,1.066916586,1.32705527,0.72322127
Tor2a,1.363636364,8.514567103,14.17148767,5.33832514
Tor3a,1.05,7.429458964,18.37728595,3.81685186
Tox4,1.638095238,1.866419705,3.47757924,1.17897863
Tpbg,1.678571429,1.582790561,1.71384944,1.00804248
Tpd52,1.35046729,2.001591466,2.74743885,1.56486126
Tpd52l2,2.386363636,2.451288665,4.14702962,1.47153812
Tpm1,82.54464286,54.61692568,63.12101595,43.01921105
Tpm2,55.10526316,233.3613932,294.81306239,186.42465738
Tpm4,29.41517857,18.71613501,24.05530203,13.91994932
Tpp1,1.69058296,3.079429008,5.22396625,1.68308242
Tpp2,1.923076923,2.616628545,4.90729073,1.24320392
Tpr,9.96744186,11.13016523,14.38271718,8.38949271
Tprgl,3.393665158,3.211268352,3.97090518,2.56123658
Tpst2,3.825112108,2.99593144,3.66462147,2.4208105
Tpx2,1.687782805,10.16932389,14.43085736,7.14396363
Tra2a,1.971698113,1.632206479,2.11913209,1.24870442
Tra2b,5.21182266,10.26522902,13.62704102,7.40120609
Tradd,1.196261682,1.607851763,2.18504345,1.18534157
Traf3ip2,1.138095238,1.885274451,2.58090302,1.37452599
Traf7,6.873493976,12.79670435,16.28016043,10.21592897
Tram1,4.547085202,2.35253056,2.89992688,1.90538453
Trap1,3.52195122,7.842965394,11.20379497,5.52517856
Trappc2l,8.375,4.222937076,5.0791701,3.51960491
Trappc3,2.073732719,1.023668762,1.37183774,0.74614893
Trappc5,2.75879397,4.375480258,6.11893624,3.28726255
Trappc6a,2.387387387,1.801388112,2.29092898,1.41035137
Trappc6b,3.752252252,5.926690932,9.32521143,3.73162931
Trex1,1.052132701,2.68279577,3.65894068,1.97733676
Triap1,1.610859729,2.054004504,2.65506189,1.54889268
Trim11,1.794258373,14.16166898,40.31074715,6.70682326
Trim16,1.114427861,1.596122676,2.18723328,1.15256371
Trim2,1.073684211,2.788122085,4.21001337,1.78131817
Trim27,2.393442623,12.72155778,21.11250284,9.42130366
Trim3,4.466367713,7.206952029,9.65792988,5.2637821
Trim35,3.798206278,3.551883816,5.28352894,2.5132301
Trim44,2.290502793,6.738993872,10.17864435,4.42643574
Trim47,2.1,6.843812171,11.01330119,4.21662382
Trim59,1.792553191,8.047782156,12.20677724,5.28485363
Trio,1.109090909,3.170134618,6.26941928,1.72330397
Triobp,1.599099099,1.664800611,3.34915083,0.90829556
Trip10,1.375,2.541360651,4.71321885,1.77052193
Trip11,1.133971292,2.206895681,2.99206327,1.63592699
Trip12,3.560209424,3.170859807,4.43334264,2.77829269
Trip4,1.265306122,1.10304481,1.52751458,0.78097186
Trip6,3.931818182,4.980111106,7.35098722,3.48649305
Trmt1,1.813953488,5.593674209,10.20206619,2.80925871
Trmt112,1.303921569,2.534282454,3.43544573,1.90216032
Trmt2a,1.120930233,1.7909187580000001,2.43368277,1.31880856
Trmt6,1.958333333,3.555906336,4.70160703,2.60815893
Trmt61a,1.070422535,2.690764035,4.55807611,1.54624059
Trnau1ap,1.970149254,3.339007114,4.40760821,2.60586721
Trnt1,1.23923445,1.195164974,1.63947936,0.85023354
Trp53,5.1,2.453970446,4.97423861,3.02130023
Trp53inp1,1.064356436,2.950959495,4.07218336,2.16547914
Trpc4ap,2.752252252,2.343725914,2.95156153,1.86232738
Trpm7,1.213414634,3.38675169,7.33099811,2.17843568
Trrap,3.0810810810000002,2.691664276,4.78528615,1.71838307
Trub2,1.721461187,1.970396092,2.51296418,1.49897113
Tsc22d1,17.46818182,15.55859639,18.42467316,13.30067887
Tsc22d2,1.448275862,6.555765803,10.65885103,4.59763122
Tsc22d4,2.861904762,2.411610303,3.00852755,1.86170529
Tsen15,1.208955224,3.470515526,5.58568687,2.17045578
Tsen34,3.829113924,25.38978104,39.66221049,16.66875187
Tsfm,2.055555556,1.52052896,1.98346657,1.15592486
Tsg101,4.225806452,3.199712229,3.92847503,2.60460863
Tsku,3.026785714,3.127886011,3.16000824,2.09978068
Tsn,4.753363229,3.338383725,5.47515252,2.01118483
Tspan17,2.623255814,3.970923037,5.03517973,3.16075686
Tspan3,7.622727273,6.029965525,7.22449277,5.00836432
Tspan31,5.522321429,8.226080166,11.39896903,5.69759538
Tspan5,1.440758294,1.743036102,1.96253807,1.11042372
Tspan9,2.004784689,2.649717563,3.4362079,2.05391303
Tspo,13.72321429,7.326298365,8.07938519,5.85226197
Tsr1,1.381188119,1.940219187,4.33568744,1.18203984
Tssc1,1.104072398,1.41137419,1.76015567,0.95354027
Tssc4,1.524886878,1.749237711,2.28689082,1.32403081
Tsta3,2.381165919,4.175342991,6.4039968,2.67336846
Ttc1,2.816513761,3.069099424,3.99687477,2.51998275
Ttc13,1.763888889,1.986504358,4.81188696,0.79638633
Ttc28,3.653266332,11.20389763,15.99031812,7.85480635
Ttc3,1.985576923,4.925199312,7.43213622,3.13621071
Ttc32,1.159817352,1.418608247,1.90459827,1.03683488
Ttc39b,2.668161435,2.785291054,3.46144938,2.18717157
Ttc4,1.01826484,2.958741767,4.72821003,1.807417
Ttl,1.430693069,5.581501939,8.40945813,3.5915248
Ttll12,1.72972973,2.330386158,4.67864724,1.23964116
Ttpal,1.223744292,2.029998354,4.24852536,1.15013318
Ttyh3,1.871345029,8.804375371,13.2188794,5.80679345
Tubb2a,4.941964286,7.611698047,10.36893723,5.31314495
Tubb3,1.033018868,4.005346353,6.16286362,2.73725646
Tubb5,48.62416107,167.6470627,209.00053793,136.96964934
Tubb6,18.60986547,14.8695108,17.53991241,12.71964268
Tubg1,3.578475336,4.75990836,5.18743408,3.4448386
Tubgcp2,1.446078431,3.291375952,4.41216017,2.47823728
Tubgcp3,1.650943396,4.850473546,7.46002002,3.04508542
Tuft1,4.581081081,13.09521013,17.6034244,10.63363963
Tulp4,2.830357143,11.75375676,18.8763448,8.46492456
Tut1,1.421296296,2.113448654,2.80393964,1.59659456
Twf2,1.018867925,1.825048146,2.52231846,1.27239495
Twist2,1.585714286,2.161931091,3.73272325,1.4871819
Twsg1,2.013574661,1.904777585,2.47435793,1.46490696
Txlna,2.638095238,4.245754769,5.4128233,3.3562017
Txn1,55.45833333,223.7995535,396.02936987,132.52814408
Txn2,13.57142857,5.600173908,6.63708198,4.738393
Txndc12,1.885714286,2.023872603,3.74163831,1.22168689
Txndc15,2.754464286,5.373517091,7.83911605,3.56891518
Txnip,2.363057325,10.27805909,14.6953848,7.55511893
Txnl1,5.737556561,4.235900772,5.01941812,3.41385322
Txnl4a,15.69642857,8.176853167,9.64437587,6.98314557
Txnrd1,8.65470852,7.976175474,11.34913224,5.93226228
Tyms,3.01826484,9.235907986,12.5000903,6.79899908
U2af1l4,1.319047619,1.277291099,1.69076023,0.90447553
U2af2,4.042780749,16.37154322,23.38346936,11.77285781
Uap1,1.990610329,1.853880944,2.39564453,1.44272559
Uap1l1,2.251141553,4.475982296,6.50565294,3.1957827
Uba2,4.133333333,5.639682362,7.00874367,4.56535026
Uba3,6.114155251,7.527171082,10.78100477,5.01632872
Uba5,2.554545455,4.115261089,6.22215154,2.52633764
Ubac2,2.031531532,2.436472484,5.78175985,1.4089852
Ubap2,1.741935484,2.809424489,5.43772484,1.36548515
Ubap2l,5.052631579,7.855941131,10.87165044,5.49282565
Ube2c,1.827272727,12.89561664,17.79686372,9.59632252
Ube2e2,1.859872611,5.306651843,8.26251098,3.23679873
Ube2e3,2.078651685,4.57713849,6.0752228,3.49341218
Ube2f,2.857843137,3.591342994,5.98129928,1.91984821
Ube2j1,2.495412844,3.950939384,7.66105431,1.87006384
Ube2k,6.031674208,8.048251226,11.44660455,5.38852896
Ube2l3,3.266009852,6.899037361,9.56465434,4.63434988
Ube2q1,1.402061856,6.38668157,10.9745894,3.92118938
Ube2r2,3.207650273,9.30212848,13.15488143,6.57890075
Ube2w,2.835616438,2.930386887,3.64150261,2.30242927
Ube2z,2.224390244,2.273747452,4.22442251,1.43812019
Ube3a,2.336734694,12.30083551,19.35845388,7.68213306
Ube3b,1.194444444,1.611652029,2.13776966,1.1619525
Ube3c,1.613756614,6.04489184,13.43269568,2.9144654
Ube4b,1.396825397,2.266514693,3.15971121,1.73946534
Ubfd1,1.848167539,2.248425206,2.99678995,1.68776528
Ubl3,1.772727273,1.670717098,2.05973415,1.21795019
Ubl7,2.493150685,4.178009912,8.43704142,2.06066948
Ubp1,1.23923445,1.958513714,5.24861824,0.81251064
Ubqln1,4.566666667,5.624941564,8.06642715,3.64823333
Ubr1,1.145631068,2.200850604,3.00782597,1.63171176
Ubr2,1.934883721,4.311976133,6.93276292,2.64621142
Ubr4,3.075757576,6.938790719,10.24796271,4.58068172
Ubr5,2.951612903,5.87796953,8.54930184,3.80199829
Ubr7,1.165898618,2.091703602,2.80297247,1.54364805
Ubtd1,1.265116279,2.170894137,2.73812835,1.54443712
Ubtd2,1.271356784,1.900396096,2.58561753,1.40163144
Ubtf,1.44600939,4.210827089,7.57633471,2.33117964
Ubxn1,3.642512077,3.738586565,4.60973556,2.97974366
Ubxn4,4.575342466,4.329184839,5.21132948,3.48195387
Ubxn6,1.142857143,2.181247271,2.81706518,1.55414679
Ubxn8,1.053140097,4.925817477,13.86181708,2.21115433
Uchl3,4.631818182,3.862734387,5.93334078,2.50652206
Uchl5,1.453703704,3.938132924,6.53553059,2.34897675
Uck2,2.087962963,4.76892414,6.89511514,3.73673279
Ufc1,3.774193548,4.202550396,5.18195595,3.38949223
Ufd1l,2.230414747,3.296918806,5.50810987,1.83119616
Ufm1,3.972972973,84.75978865,285.2589598,29.02311998
Ufsp2,3.198113208,3.411901405,4.31016764,2.69216097
Ugdh,11.21428571,9.603329725,11.20392548,8.02207833
Uggt1,3.479069767,9.639181391,13.52556489,6.72359211
Uggt2,1.050505051,2.286264654,4.72386836,1.22036008
Ugp2,8.873303167,6.508522301,7.46547799,5.29479087
Uhrf1bp1l,1.393782383,3.988946506,7.02191232,2.18027988
Uhrf2,1.222748815,1.456069621,2.983832,0.827262
Umps,4.702325581,10.02670902,14.54544738,8.47994663
Unc119b,1.364864865,2.084779849,2.74249201,1.5807662200000001
Unc45a,1.055299539,1.53862318,2.09308527,1.12457262
Unc5b,5.148648649,11.2830137,14.04481419,8.96045355
Upf1,1.418439716,15.87310658,27.14742644,9.74378703
Upf2,1.580645161,7.352007913,11.93176893,4.50542667
Upf3a,2.878787879,6.44711259,9.4154221,4.27600702
Uqcr10,11.06306306,3.642145597,4.36864002,2.96123768
Uqcrc1,13.89285714,10.33972373,16.57178266,10.31608182
Uqcrc2,3.294642857,3.050758051,3.79165878,2.4524136
Uqcrfs1,5.79638009,6.416118284,8.99934824,4.38531728
Urod,2.127906977,11.72750667,17.21420358,8.07045711
Usmg5,28.30357143,7.636776457,8.96269153,6.58327502
Uso1,2.30733945,1.720488282,2.21115175,1.33307284
Usp14,6.614349776,8.017700864,11.09411108,5.37778879
Usp15,1.666666667,5.425799388,8.33280004,3.43316607
Usp16,3.162037037,4.009576089,6.62756246,3.07357713
Usp19,1.230769231,2.146095848,2.96901897,1.54561949
Usp34,3.144736842,12.4095807,20.30213583,8.36977167
Usp39,1.497737557,1.697116221,2.24530047,1.27829994
Usp4,2.027027027,1.635589337,3.38278617,0.96154786
Usp47,4.789215686,5.500917512,6.8302675,4.47910761
Usp7,2.102150538,7.969859524,13.34462621,4.85184275
Usp8,1.197916667,1.767092952,2.4158784,1.28882567
Utp11l,7.377880184,5.72317045,6.90557421,4.77199088
Utp18,1.412844037,1.608233022,3.37727845,0.79861578
Utp23,1.826484018,2.756529055,4.21060953,1.98600805
Utp3,4.401315789,27.56206949,40.9482126,18.97293332
Utrn,3.02690583,2.63789928,4.47296077,1.66655793
Vamp3,1.98206278,1.735376584,2.22965351,1.34602567
Vamp8,8.183856502,6.412063013,7.68203479,5.36311551
Vapa,4.544642857,2.894481883,3.54291031,2.37163005
Vapb,1.800970874,1.374285651,1.80729168,1.00482619
Vasn,9.817518248,38.73598152,51.60605347,29.39528872
Vasp,3.971428571,25.9025014,40.81262353,16.61787808
Vat1,7.990909091,5.878877923,8.23825883,4.64507158
Vcam1,1.189189189,3.702300109,5.57374575,2.35811503
Vcan,7.348837209,8.481358888,10.27398794,7.07286203
Vcl,13.98660714,7.778941344,9.04140558,6.52136347
Vdac2,3.986547085,1.958433491,2.43149464,1.50935224
Vdr,1.848623853,5.890651315,7.75339074,4.55654574
Vegfc,2.372093023,3.749856405,5.79481541,2.62261321
Vezf1,2.243781095,3.007079724,3.87511902,2.34825613
Vezt,1.004716981,1.296461489,1.72292512,0.89447551
Vgll4,1.02955665,3.472663748,5.54934573,2.17592268
Vim,79.17857143,37.9192924,41.22349606,33.26523184
Vkorc1,9.171171171,6.175363694,7.36509784,5.20320057
Vmp1,11.31155779,9.418254933,11.18856904,7.694242
Vopp1,1.293023256,1.658022408,2.15903142,1.19179141
Vps13d,1.495145631,6.769731828,10.47858385,4.5602793
Vps16,1.232876712,1.919740434,3.80876885,1.20520306
Vps18,1.170854271,3.176155822,6.36013835,1.74877946
Vps25,3.054794521,3.752015085,6.38898743,2.05296933
Vps26a,3.221719457,4.363216274,6.68591273,3.08928965
Vps26b,1.346341463,1.721148631,2.28075368,1.25099517
Vps29,10.04017857,4.610815913,7.01374709,3.22187502
Vps33a,1.70754717,3.238413184,4.24850611,2.50264708
Vps35,4.04954955,2.245866582,2.80834742,1.7953193
Vps36,2.502283105,2.785960777,5.36756897,1.31144858
Vps37a,1.60952381,1.870241633,2.48603468,1.41046503
Vps39,1.915178571,3.054118248,2.93447228,1.7968555
Vps41,3.165178571,8.016369686,12.62628291,5.11059442
Vps4a,1.591549296,1.966515716,2.54520525,1.44605533
Vps4b,2.028571429,3.529133979,5.34534283,2.59608762
Vps53,1.549295775,2.294666012,3.03333317,1.73992895
Vps72,1.449541284,2.849077905,3.72827205,2.15475148
Vti1a,1.043478261,5.765163839,10.02803615,3.39833999
Vti1b,9.714285714,10.36518729,13.81125413,7.41088137
Wapal,1.507042254,1.653573373,1.9668845,1.10404084
Wars,1.834951456,3.703045819,6.10338742,2.14910812
Wbp2,3.130044843,3.722541611,4.54844642,2.9315454
Wbp4,2.596330275,2.984472162,3.79032531,2.36690517
Wbscr16,1.03652968,2.718627433,5.25318892,1.34329068
Wbscr22,3.660194175,10.8800115,15.13296016,7.77119052
Wdfy1,4.406392694,5.815083626,8.51470576,3.70283557
Wdr1,16.632287,10.57089766,14.1781875,7.62009285
Wdr12,1.813636364,2.270976961,2.94680776,1.76625455
Wdr18,5.057142857,9.767135619,13.2813789,7.06006654
Wdr26,5.201030928,9.329875256,12.19189402,7.23263122
Wdr3,1.050458716,2.875000729,4.8830322,1.64269524
Wdr33,1.351758794,2.712416567,3.67494282,2.02093131
Wdr36,1.471962617,2.604752437,4.34963941,1.60345608
Wdr4,1.800947867,3.298278582,4.30913264,2.55670246
Wdr43,4.392857143,15.4333355,23.42283971,10.43596306
Wdr48,1.297435897,1.404858314,1.92157947,0.99668173
Wdr55,2.897142857,18.47154706,29.83781942,11.81795553
Wdr61,7.132420091,5.862362048,7.10843788,4.72052935
Wdr70,1.402777778,1.703456564,2.27399831,1.27399682
Wdr74,1.880733945,1.371181496,2.96732579,0.8723333
Wdr77,2.624434389,1.474908584,1.91600293,1.05632985
Wipi1,2.694835681,3.884374674,4.94912418,3.1174197
Wipi2,1.794392523,2.574108616,4.22429715,1.63650656
Wisp1,4.107623318,3.296858225,3.82943222,2.57182486
Wisp2,17.37946429,23.45611994,27.90025182,19.89035771
Wls,3.370192308,4.021770534,6.48401001,2.89952562
Wnk1,9.844559585,14.59805639,22.19961535,13.70927043
Wnt4,2.17,11.41263087,15.64671431,8.40182234
Wnt5a,1.787330317,1.156393898,1.48799708,0.83218611
Wsb2,3.054054054,1.853750697,2.32152198,1.46793194
Wtap,1.636363636,2.134566331,4.73008732,1.14168043
Wtip,1.246636771,2.820002707,4.48585482,1.87266951
Wwp1,1.54491018,5.841521814,9.15863594,3.60610407
Wwp2,1.820276498,2.328474603,2.99349446,1.71916482
Wwtr1,2.471698113,6.120749271,9.46955245,3.91906691
Xab2,1.253658537,7.504805689,17.79167681,3.8691932000000002
Xbp1,4.184684685,6.019712363,8.80815879,3.87739239
Xdh,1.144144144,4.017130907,5.42776488,2.97450828
Xpnpep1,4.901785714,5.775406292,8.34167116,3.65867419
Xpo1,2.387755102,6.812728468,14.37401761,4.70181841
Xpo6,1.175879397,1.752612001,2.911642,1.13284261
Xpot,1.587064677,2.530581618,3.24383019,1.86798334
Xrcc1,1.367647059,8.48780839,13.35771649,5.58805366
Xrcc5,2.355855856,7.888670757,11.01915033,5.54228486
Xrn2,2.291666667,1.777845685,3.46641387,1.10495577
Yap1,2.534246575,1.967955589,2.55530262,1.57655002
Yars,3.445945946,7.309275209,10.07579751,5.13994041
Yeats4,1.022624434,3.27736174,6.19817459,1.7527111
Yif1a,8.317460317,147.3686526,297.00186444,80.15897268
Yif1b,5.527522936,5.552424686,7.84802832,3.67022957
Yipf1,1.224770642,2.252518818,4.74667795,1.15944697
Yipf5,2.529411765,2.382927858,4.10687081,1.46710883
Ykt6,2.294930876,2.379908242,3.59000998,1.67765833
Ylpm1,1.673684211,2.667896129,3.54637709,2.01981024
Yrdc,2.102325581,5.947137593,10.91985788,2.97185483
Ythdf1,1.211180124,4.625579126,6.70512912,3.27801147
Ythdf2,2.789115646,13.09741599,19.49493496,8.86499161
Ythdf3,1.487804878,2.445404826,3.38696634,1.77959261
Ywhab,11.45495495,5.291791508,6.30131272,4.4428956
Ywhae,12.57589286,4.772971509,5.65604932,4.02213725
Ywhag,15.90178571,10.93936637,12.90508413,8.72197545
Ywhaq,1.953488372,14.7211871,29.88994501,9.19012827
Ywhaz,5.171945701,2.405527908,3.00059493,1.98028396
Yy1,1.023121387,1.447289727,2.00734467,0.97166766
Zadh2,1.344262295,2.325637629,4.05542934,1.46827347
Zbtb20,2.165048544,7.791416552,11.43883826,5.3039357
Zbtb4,1.346153846,13.63498898,32.40714701,7.21596678
Zbtb7b,1.738693467,3.118933351,4.09136496,2.39518109
Zc3h11a,3.152073733,3.150086638,3.94734329,2.53729879
Zc3h13,3.055555556,6.624377604,9.19934111,4.741224
Zc3h14,2.949494949,3.347632907,5.83710861,2.36249147
Zc3h15,2.735751295,10.42682586,16.96564851,6.48602755
Zc3h18,3.787564767,9.562925999,14.29071405,6.72200216
Zc3h7a,1.843601896,3.174137121,4.15891818,2.44862046
Zc3hc1,1.085308057,4.704847244,10.08955354,2.46743576
Zcchc10,1.053658537,3.675903577,7.16852037,1.92410108
Zcchc14,1.053658537,1.1964479,2.72352305,0.71789843
Zcchc17,4.019417476,9.630218622,14.08843652,6.60034258
Zcchc24,1.461187215,1.204904188,1.61963686,0.88246141
Zcchc6,1.360248447,7.806013691,12.10396626,4.91401247
Zcchc7,1.247663551,1.02854919,1.3986919,0.74003708
Zcchc9,1.507042254,1.219382721,1.64281573,0.88998564
Zdhhc16,2.113772455,6.631586677,10.00730888,4.47135597
Zdhhc20,2.77027027,1.80684808,2.29493118,1.40018544
Zdhhc3,2.324200913,4.88060249,7.43484681,3.02722704
Zdhhc4,1.186363636,1.482784786,1.75691043,0.949319
Zdhhc6,1.495454545,1.928911605,2.54329036,1.46358293
Zdhhc8,1.660098522,2.183582716,2.87852073,1.65075228
Zeb1,2.028037383,4.289579774,6.73204279,2.59892546
Zfand2a,1.348623853,2.405169879,4.28623697,1.31730716
